# MANUALLY MANAGED - semantic WIP identities for globals/statics in load and BSS storage.
# Strings retain their decoded content in data.tsv; unclassified coverage gaps are excluded.
# Address-only DAT_ names and unknown scope are unresolved, not semantic claims.
# Directly accessed Ghidra RAM extents are merged address-only BSS candidates.
# Future analysis writes build/function-inventory proposals and never overwrites this file.
image	va	size	name	scope	storage	datatype	owner	confidence	evidence	note
GAME.EXE	0x8009d041	0x1	DAT_8009d041	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d043	0x1	DAT_8009d043	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d04c	0x4	DAT_8009d04c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d054	0x4	DAT_8009d054	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d07c	0x1	DAT_8009d07c	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d07d	0x1	DAT_8009d07d	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d07f	0x1	DAT_8009d07f	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d088	0x4	DAT_8009d088	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d090	0x4	DAT_8009d090	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009db80	0x4	DAT_8009db80	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009db84	0x4	DAT_8009db84	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009db88	0x220	map_event_pool	unknown	bss	KfMapEvent[8]	map_event	supported	game_semantic_camera_events.tsv;asm;xrefs;0x44-stride;8-record-loop	the loader, dispatcher, and current-event consumers prove one eight-record aggregate; source linkage remains unresolved
GAME.EXE	0x8009dda8	0x4	current_map_event	unknown	bss	KfMapEvent *	map_event	supported	game_semantic_camera_events.tsv;asm;xrefs	stored by map_event_set_current and read by two event update routines; source linkage remains unresolved
GAME.EXE	0x8009ddac	0x4	DAT_8009ddac	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddb0	0x2	DAT_8009ddb0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddb2	0x2	DAT_8009ddb2	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddb4	0x4	DAT_8009ddb4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddb8	0x4	DAT_8009ddb8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddbc	0x4	DAT_8009ddbc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddc0	0x4	DAT_8009ddc0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddc4	0x4	DAT_8009ddc4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddc8	0x4	DAT_8009ddc8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddcc	0x4	DAT_8009ddcc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddd0	0x4	DAT_8009ddd0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ddd4	0x4	DAT_8009ddd4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009eafc	0x1	DAT_8009eafc	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009f844	0x1	DAT_8009f844	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009f845	0x1	DAT_8009f845	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009f846	0x1	DAT_8009f846	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009f847	0x1	boss_defeat_complete	unknown	bss	u8	actor	supported	game_semantic_actor_actions.tsv;asm;xrefs;map-progression	set by the special actor death sequence and read by map-transition gating; source linkage remains unresolved
GAME.EXE	0x8009feec	0x4	DAT_8009feec	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009fef0	0x2	DAT_8009fef0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009fef2	0x2	DAT_8009fef2	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009fef4	0x4	DAT_8009fef4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009fef8	0x4	DAT_8009fef8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ff00	0x4	DAT_8009ff00	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ff10	0x2e6	asset_block	global	bss	AssetBlock	asset_block	supported	game_match_campaign_30.tsv;reviewed-reloc;asm	176-word block with 16 angle-bearing records
GAME.EXE	0x800a01f8	0x4	DAT_800a01f8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a01fc	0x4	DAT_800a01fc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0240	0x4	DAT_800a0240	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0244	0x4	DAT_800a0244	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0248	0x498	asset_aux_block	global	bss	u32[294]	asset_aux_block	supported	game_match_campaign_30.tsv;reviewed-reloc;asm	294-word copied asset block
GAME.EXE	0x800a06e0	0x4	DAT_800a06e0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a06e4	0x4	DAT_800a06e4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0760	0x4	DAT_800a0760	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0768	0x4	DAT_800a0768	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0770	0x2	DAT_800a0770	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0778	0x2	DAT_800a0778	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0780	0x4	DAT_800a0780	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0784	0x4	DAT_800a0784	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0788	0x4	map_progress_state	unknown	bss	KfMapProgressState	map_progress	supported	game_semantic_camera_events.tsv;asm;xrefs;initialization;monotonic-update	contains the current map index and highest reached map index; the first two bytes remain unresolved and source linkage is unknown
GAME.EXE	0x800a078c	0x4	DAT_800a078c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0790	0x8	player_vitals	unknown	bss	KfPlayerVitals	player	supported	game_semantic_event_queries_matrix.tsv;asm;xrefs;HUD;save-summary;death-path	maximum/current HP and maximum/current MP are proven by initialization, clamped adjustment, HUD ratios, save ordering, the zero-HP death path, and full restoration; source linkage remains unresolved
GAME.EXE	0x800a0798	0x4	DAT_800a0798	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a079c	0x4	DAT_800a079c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07a0	0x2	DAT_800a07a0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07a2	0x2	DAT_800a07a2	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07a4	0x2	DAT_800a07a4	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07a6	0x2	DAT_800a07a6	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07a8	0x2	DAT_800a07a8	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07aa	0x2	player_status_effect_flags	unknown	bss	u16	player_status	supported	game_semantic_player_combat.tsv;asm;xrefs;status-update	bits 0..3 are set by player_apply_damage and cleared as their corresponding timers expire; higher-bit meanings and source linkage remain unresolved
GAME.EXE	0x800a07ac	0x4	DAT_800a07ac	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07b0	0x2	DAT_800a07b0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07b2	0x2	DAT_800a07b2	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07b4	0x2	DAT_800a07b4	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07b6	0x2	DAT_800a07b6	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07b8	0x2	DAT_800a07b8	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07bc	0x2	player_damage_defense_component0	unknown	bss	u16	player_combat	supported	game_semantic_player_combat.tsv;asm;xrefs;equipment-recalculation	first of five component defenses consumed by player_apply_damage; component lore and source linkage remain unresolved
GAME.EXE	0x800a07be	0x2	player_damage_defense_component1	unknown	bss	u16	player_combat	supported	game_semantic_player_combat.tsv;asm;xrefs;equipment-recalculation	second of five component defenses consumed by player_apply_damage; component lore and source linkage remain unresolved
GAME.EXE	0x800a07c0	0x2	player_damage_defense_component2	unknown	bss	u16	player_combat	supported	game_semantic_player_combat.tsv;asm;xrefs;equipment-recalculation	third of five component defenses consumed by player_apply_damage; component lore and source linkage remain unresolved
GAME.EXE	0x800a07c2	0x2	player_status_effect2_resistance	unknown	bss	u16	player_status	supported	game_semantic_player_combat.tsv;asm;xrefs;equipment-recalculation;rand	compared with the random threshold before status-effect bit 2 is admitted; lore name and source linkage remain unresolved
GAME.EXE	0x800a07c4	0x2	player_damage_defense_component3	unknown	bss	u16	player_combat	supported	game_semantic_player_combat.tsv;asm;xrefs;equipment-recalculation	fourth of five component defenses consumed by player_apply_damage; component lore and source linkage remain unresolved
GAME.EXE	0x800a07c6	0x2	player_damage_defense_component4	unknown	bss	u16	player_combat	supported	game_semantic_player_combat.tsv;asm;xrefs;equipment-recalculation	fifth of five component defenses consumed by player_apply_damage; component lore and source linkage remain unresolved
GAME.EXE	0x800a07c8	0x2	player_status_effect0_timer	unknown	bss	s16	player_status	supported	game_semantic_player_combat.tsv;asm;xrefs;status-update	set to 600 for status bit 0 and decremented by the main player update; source linkage remains unresolved
GAME.EXE	0x800a07ca	0x2	player_status_effect1_timer	unknown	bss	s16	player_status	supported	game_semantic_player_combat.tsv;asm;xrefs;status-update	uses -1 as inactive, is extended toward 970 or 1000 for status bit 1, and is decremented by the main player update
GAME.EXE	0x800a07cc	0x2	player_status_effect2_timer	unknown	bss	s16	player_status	supported	game_semantic_player_combat.tsv;asm;xrefs;status-update	set to 600 after the resisted random check for status bit 2 and decremented by the main player update
GAME.EXE	0x800a07ce	0x2	player_status_effect3_timer	unknown	bss	s16	player_status	supported	game_semantic_player_combat.tsv;asm;xrefs;status-update	set to 300 for status bit 3 and decremented by the main player update; source linkage remains unresolved
GAME.EXE	0x800a07d0	0x2	DAT_800a07d0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07d2	0x2	DAT_800a07d2	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07d8	0x4	DAT_800a07d8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07dc	0x1	DAT_800a07dc	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07e0	0x4	DAT_800a07e0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07e4	0x1	DAT_800a07e4	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07e8	0x4	DAT_800a07e8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07ec	0x4	DAT_800a07ec	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07f0	0x2	DAT_800a07f0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07f4	0x4	DAT_800a07f4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07f8	0x1	DAT_800a07f8	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07f9	0x1	DAT_800a07f9	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07fa	0x1	DAT_800a07fa	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a07fc	0x4	DAT_800a07fc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0800	0x4	DAT_800a0800	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0804	0x4	DAT_800a0804	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0808	0x4	DAT_800a0808	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a080c	0x4	DAT_800a080c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0810	0x1	DAT_800a0810	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0811	0x1	DAT_800a0811	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0812	0x1	DAT_800a0812	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0813	0x1	DAT_800a0813	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0814	0x1	DAT_800a0814	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0815	0x1	DAT_800a0815	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0816	0x1	audio_effects_enabled	unknown	bss	u8	audio	supported	game_semantic_audio_control.tsv;asm;xrefs;settings-menu;sound-effect-guard	initialized and edited as a boolean setting; guards the sound-effect voice path, source linkage remains unresolved
GAME.EXE	0x800a0817	0x1	audio_music_enabled	unknown	bss	u8	audio	supported	game_semantic_audio_control.tsv;asm;xrefs;settings-menu;map-sequence-guard	initialized and edited as a boolean setting; guards map sequence playback, source linkage remains unresolved
GAME.EXE	0x800a0818	0x4	DAT_800a0818	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a081c	0x4	DAT_800a081c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0820	0x4	DAT_800a0820	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0824	0x10	camera_position	unknown	bss	KfVec4i	camera	supported	game_semantic_camera_events.tsv;asm;xrefs;renderer-callers;camera-path-copy	live camera position shared by view rendering, transitions, and the camera-path controller; source linkage remains unresolved
GAME.EXE	0x800a0834	0x4	DAT_800a0834	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800a0838	0x8	camera_rotation	unknown	bss	KfVec4s	camera	supported	game_semantic_camera_events.tsv;asm;xrefs;renderer-callers;camera-path-copy	live camera rotation shared by view rendering and the camera-path controller; source linkage remains unresolved
