# MANUALLY MANAGED - admitted WIP retail data census, including unclassified gaps.
# Seed/audit tooling writes build/retail-seed only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# Defined rows plus unclassified gaps account for every byte of every loaded payload.
image	va	file_offset	size	kind	confidence	name	datatype	provenance	note
GAME.EXE	0x8005790c	0x4610c	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057910	0x46110	0x35	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: sys.c,v 1.89 1994/10/17 06:25:57 suzu Exp suzu $
GAME.EXE	0x80057945	0x46145	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057948	0x46148	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x8005794c	0x4614c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057950	0x46150	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057954	0x46154	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057958	0x46158	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x8005795c	0x4615c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057960	0x46160	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057964	0x46164	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057968	0x46168	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x8005796c	0x4616c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057970	0x46170	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057974	0x46174	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057978	0x46178	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x8005797c	0x4617c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057980	0x46180	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057984	0x46184	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057988	0x46188	0x30	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: tmd.c,v 1.16 1994/10/15 11:32:14 suzu Exp $
GAME.EXE	0x800579b8	0x461b8	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x800579bc	0x461bc	0x31	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: prim.c,v 1.14 1994/10/15 06:26:38 suzu Exp $
GAME.EXE	0x800579ed	0x461ed	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x800579f0	0x461f0	0x2f	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: ext.c,v 1.5 1994/10/04 06:40:39 suzu Exp $
GAME.EXE	0x80057a1f	0x4621f	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057a20	0x46220	0x30	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: otag.c,v 1.3 1994/10/15 08:34:13 suzu Exp $
GAME.EXE	0x80057a50	0x46250	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057a54	0x46254	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a58	0x46258	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a5c	0x4625c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a60	0x46260	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a64	0x46264	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a68	0x46268	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a6c	0x4626c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a70	0x46270	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a74	0x46274	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a78	0x46278	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a7c	0x4627c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a80	0x46280	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a84	0x46284	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a88	0x46288	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a8c	0x4628c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a90	0x46290	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a94	0x46294	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a98	0x46298	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057a9c	0x4629c	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057aa0	0x462a0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057aa4	0x462a4	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057aa8	0x462a8	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057aac	0x462ac	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057ab0	0x462b0	0x4	pointer	ghidra-defined		undefined *	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057ab4	0x462b4	0x18	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057acc	0x462cc	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057ad0	0x462d0	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057ad4	0x462d4	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057ad8	0x462d8	0x32	string	byte-pattern		ascii	investigation:string-census	escaped text: $Id: vsync.c,v 1.11 1994/10/15 12:31:01 suzu Exp $
GAME.EXE	0x80057b0a	0x4630a	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b0c	0x4630c	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b10	0x46310	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b14	0x46314	0x8	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b1c	0x4631c	0x8	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b24	0x46324	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b28	0x46328	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: B0\\L0.
GAME.EXE	0x80057b2f	0x4632f	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b30	0x46330	0x4	defined	reviewed	player_previous_input	u32	manual:game_semantic_player_update	zero-initialized previous frame input bits held exclusively by player_update for edge detection
GAME.EXE	0x80057b34	0x46334	0x8	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b3c	0x4633c	0x5	string	byte-pattern		ascii	investigation:string-census	escaped text: \\KF\\
GAME.EXE	0x80057b41	0x46341	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b44	0x46344	0x3	string	byte-pattern		ascii	manual:cd_file	escaped text: ;1 (CD file version suffix appended by cd_file_load_allocated)
GAME.EXE	0x80057b47	0x46347	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b48	0x46348	0x8	string	byte-pattern		ascii	investigation:string-census	escaped text: MIX.TIM
GAME.EXE	0x80057b50	0x46350	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: \\E0.;1
GAME.EXE	0x80057b57	0x46357	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b58	0x46358	0x4	data	reviewed	tmd_textured_primitive_color	CVECTOR	manual:game_render_enqueuers	initialized neutral-grey color; retail stores each emitted textured packet code in the cd field at +3 before lighting
GAME.EXE	0x80057b5c	0x4635c	0x4	data	reviewed	model_textured_primitive_color	CVECTOR	manual:game_render_enqueuers	initialized neutral-grey color; retail stores each emitted model packet code in the cd field at +3 before lighting
GAME.EXE	0x80057b60	0x46360	0x4	data	reviewed	map_textured_primitive_color	CVECTOR	manual:game_render_enqueuers	third consecutive neutral-grey color; its cd byte at +3 carries the current map primitive code into NormalColorCol
GAME.EXE	0x80057b64	0x46364	0x8	data	reviewed	render_sprite_light_normal	SVECTOR	manual:game_render_enqueuers	initialized {0, 0, 0x1000, 0} light normal passed by the following sprite enqueuer to NormalColorDpq
GAME.EXE	0x80057b6c	0x4636c	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b70	0x46370	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b72	0x46372	0x2	defined	ghidra-defined		undefined2	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057b74	0x46374	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057b78	0x46378	0x5	string	byte-pattern	memory_card_root_path	ascii	investigation:string-census	escaped text: bu00:
GAME.EXE	0x80057b7d	0x4637d	0x3	unclassified	coverage-gap			payload-complement	unclassified bytes before boss-death loop sound
GAME.EXE	0x80057b80	0x46380	0x3	data	direct-references	boss_death_loop_sound	SoundRef	game_semantic_actor_actions.tsv;game_semantic_audio_spatial.tsv	program/tone/note reference played periodically during the boss death sequence
GAME.EXE	0x80057b83	0x46383	0x1	unclassified	coverage-gap			payload-complement	padding after boss-death loop sound
GAME.EXE	0x80057b84	0x46384	0x4	defined	direct-references	audio_voice_slot_index	s32	game_semantic_audio_spatial.tsv	loaded ring index initialized to nine and advanced modulo ten before each managed sound-effect voice
GAME.EXE	0x80057b88	0x46388	0x10	data	direct-references	effect_projectile_velocities	SVECTOR[2]	asm;effect_update_dispatch;retail-bytes	two initialized vertical-velocity vectors used by effect kinds 15 and 16
GAME.EXE	0x80057b98	0x46398	0x4	defined	direct-references	debug_stop_flag	s32	asm;debug_stop	debug-stop toggle flag read and inverted by debug_stop
GAME.EXE	0x80057b9c	0x4639c	0x4	string	byte-pattern		ascii	investigation:string-census	escaped text: none
GAME.EXE	0x80057ba0	0x463a0	0x4	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057ba4	0x463a4	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057ba8	0x463a8	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlInit
GAME.EXE	0x80057baf	0x463af	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bb0	0x463b0	0x5	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlId
GAME.EXE	0x80057bb5	0x463b5	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bb8	0x463b8	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlTest
GAME.EXE	0x80057bbf	0x463bf	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bc0	0x463c0	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlMute
GAME.EXE	0x80057bc7	0x463c7	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bc8	0x463c8	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlStop
GAME.EXE	0x80057bcf	0x463cf	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bd0	0x463d0	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlPlay
GAME.EXE	0x80057bd7	0x463d7	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bd8	0x463d8	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlNop
GAME.EXE	0x80057bde	0x463de	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057be0	0x463e0	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: CdlSync
GAME.EXE	0x80057be7	0x463e7	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057be8	0x463e8	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: Unkown
GAME.EXE	0x80057bee	0x463ee	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bf0	0x463f0	0x7	string	byte-pattern		ascii	investigation:string-census	escaped text: DataEnd
GAME.EXE	0x80057bf7	0x463f7	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bf8	0x463f8	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: NoIntr
GAME.EXE	0x80057bfe	0x463fe	0x1	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057bff	0x463ff	0x1	defined	ghidra-defined		undefined1	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c00	0x46400	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c04	0x46404	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c08	0x46408	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c0c	0x4640c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c10	0x46410	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c14	0x46414	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c18	0x46418	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c1c	0x4641c	0x6	string	byte-pattern		ascii	investigation:string-census	escaped text: %s: %d
GAME.EXE	0x80057c22	0x46422	0x2	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057c24	0x46424	0x5	string	byte-pattern		ascii	investigation:string-census	escaped text: %s...
GAME.EXE	0x80057c29	0x46429	0x3	unclassified	coverage-gap			payload-complement	may contain missed code, tables, constants, padding, or writable data
GAME.EXE	0x80057c2c	0x4642c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c30	0x46430	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c34	0x46434	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c38	0x46438	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c3c	0x4643c	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c40	0x46440	0x4	pointer	ghidra-defined		pointer	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
GAME.EXE	0x80057c44	0x46444	0x4	defined	ghidra-defined		undefined4	Ghidra-12.0.4/ghidra_psx_ldr-2026.07.08	machine-assisted WIP datum
