# MANUALLY MANAGED - admitted WIP relocation candidate census.
# Seed/audit tooling writes build proposals only; review and edit this file by hand.
# Each address is qualified by image because GAME.EXE and OPEN.EXE are separate overlays.
# PS-X EXE retains no relocation directory: candidate does not mean linker truth.
# BSS pair-scan rows remain withheld by safe delinking until individually reviewed.
image	site_va	site_file_offset	paired_site_va	kind	channel	target_va	target_region	target_name	opcode	register	confidence	status	provenance
GAME.EXE	0x8004f868	0x3e068		mips26	instruction-word	0x8004df04	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004f878	0x3e078		mips26	instruction-word	0x8004c52c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004f8a4	0x3e0a4		mips26	instruction-word	0x8004c52c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004f8d0	0x3e0d0		mips26	instruction-word	0x8004df04	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004f8dc	0x3e0dc		mips26	instruction-word	0x8004c52c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa00	0x3e200	0x8004fa04	mips_hi16_lo16	reachable-code	0x80057d0c	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa18	0x3e218	0x8004fa1c	mips_hi16_lo16	reachable-code	0x80057d0c	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa20	0x3e220		mips26	reachable-code	0x8004fa40	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa28	0x3e228		mips26	reachable-code	0x8004fd30	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa74	0x3e274	0x8004fa78	mips_hi16_lo16	reachable-code	0x80013e58	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa7c	0x3e27c		mips26	reachable-code	0x8005032c	load	printf	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fa84	0x3e284		mips26	reachable-code	0x800504fc	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004faa4	0x3e2a4	0x8004faa8	mips_hi16_lo16	instruction-word	0x80057d0c	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x8004faac	0x3e2ac		mips26	instruction-word	0x80050000	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fad0	0x3e2d0		mips26	instruction-word	0x8004fc2c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004faf4	0x3e2f4		mips26	instruction-word	0x8004fc2c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fb18	0x3e318		mips26	reachable-code	0x8004fc2c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fb3c	0x3e33c		mips26	instruction-word	0x8004fc2c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fb60	0x3e360		mips26	reachable-code	0x8004fc2c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fb84	0x3e384		mips26	instruction-word	0x8004fc2c	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fba8	0x3e3a8		mips26	instruction-word	0x8004fcac	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fbcc	0x3e3cc		mips26	reachable-code	0x8004fcac	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fbf0	0x3e3f0		mips26	instruction-word	0x8004fcac	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fc14	0x3e414		mips26	instruction-word	0x8004fcac	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fc30	0x3e430	0x8004fc34	mips_hi16_lo16	reachable-code	0x800642d0	bss	DAT_800642d0	lui+addiu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004fc48	0x3e448	0x8004fc4c	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	a1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fc74	0x3e474		mips26	reachable-code	0x8004fca4	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fc80	0x3e480	0x8004fc84	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	a1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fcbc	0x3e4bc		mips26	reachable-code	0x8004fd28	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fcc4	0x3e4c4	0x8004fcc8	mips_hi16_lo16	reachable-code	0x800642f0	bss	DAT_800642f0	lui+addiu	v1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004fcd8	0x3e4d8	0x8004fcdc	mips_hi16_lo16	reachable-code	0x80057d14	load		lui+lw	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fcf8	0x3e4f8		mips26	reachable-code	0x8004fd28	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fd00	0x3e500	0x8004fd04	mips_hi16_lo16	reachable-code	0x80057d14	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fd4c	0x3e54c		mips26	reachable-code	0x8005005c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fd54	0x3e554	0x8004fd58	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fd64	0x3e564	0x8004fd68	mips_hi16_lo16	reachable-code	0x80057d14	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fd78	0x3e578	0x8004fd7c	mips_hi16_lo16	reachable-code	0x800642e8	bss	DAT_800642e8	lui+addiu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004fd9c	0x3e59c	0x8004fda0	mips_hi16_lo16	reachable-code	0x80064318	bss	DAT_80064318	lui+addiu	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004fdbc	0x3e5bc		mips26	reachable-code	0x8005033c	load	setjmp	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fdcc	0x3e5cc	0x8004fdd0	mips_hi16_lo16	reachable-code	0x80057d10	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fdd4	0x3e5d4	0x8004fdd8	mips_hi16_lo16	reachable-code	0x80057d14	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fdf8	0x3e5f8	0x8004fdfc	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fe1c	0x3e61c	0x8004fe20	mips_hi16_lo16	reachable-code	0x800642d0	bss	DAT_800642d0	lui+addiu	s4	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004fe2c	0x3e62c	0x8004fe30	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fe68	0x3e668	0x8004fe6c	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fe8c	0x3e68c	0x8004fe90	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004feac	0x3e6ac	0x8004feb0	mips_hi16_lo16	reachable-code	0x80057d10	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004febc	0x3e6bc	0x8004fec0	mips_hi16_lo16	reachable-code	0x80057d10	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fed0	0x3e6d0	0x8004fed4	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004fef0	0x3e6f0	0x8004fef4	mips_hi16_lo16	reachable-code	0x80057d1c	load		lui+lw	a1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ff18	0x3e718	0x8004ff1c	mips_hi16_lo16	reachable-code	0x80013e78	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ff20	0x3e720		mips26	reachable-code	0x8005032c	load	printf	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ff2c	0x3e72c	0x8004ff30	mips_hi16_lo16	reachable-code	0x800642f0	bss	DAT_800642f0	lui+addiu	s1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004ff34	0x3e734	0x8004ff38	mips_hi16_lo16	reachable-code	0x80057d10	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ff3c	0x3e73c	0x8004ff40	mips_hi16_lo16	reachable-code	0x80057d14	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ff80	0x3e780	0x8004ff84	mips_hi16_lo16	reachable-code	0x80057d10	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ff94	0x3e794	0x8004ff98	mips_hi16_lo16	reachable-code	0x80057d10	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ffb4	0x3e7b4		mips26	reachable-code	0x8005050c	load	ReturnFromException	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ffbc	0x3e7bc	0x8004ffc0	mips_hi16_lo16	reachable-code	0x800632a4	bss	DAT_800632a4	lui+addiu	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8004ffd0	0x3e7d0		mips26	reachable-code	0x800503bc	load	HookEntryInt	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8004ffd8	0x3e7d8		mips26	reachable-code	0x8005005c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050000	0x3e800	0x80050004	mips_hi16_lo16	instruction-word	0x80057d14	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050010	0x3e810	0x80050014	mips_hi16_lo16	instruction-word	0x80057d1c	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050064	0x3e864	0x80050068	mips_hi16_lo16	reachable-code	0x80057d24	load		lui+lw	s1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050080	0x3e880		mips26	reachable-code	0x8005026c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050088	0x3e888		mips26	reachable-code	0x80050098	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050090	0x3e890		mips26	reachable-code	0x800504cc	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050098	0x3e898	0x8005009c	mips_hi16_lo16	reachable-code	0x80057d24	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800500c4	0x3e8c4	0x800500c8	mips_hi16_lo16	reachable-code	0x8006bd88	bss	DAT_8006bd88	lui+sw	a0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800500cc	0x3e8cc	0x800500d0	mips_hi16_lo16	reachable-code	0x80058028	bss	DAT_80058028	lui+sw	zero	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800500d8	0x3e8d8	0x800500dc	mips_hi16_lo16	reachable-code	0x80058020	bss	DAT_80058020	lui+sw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800500e8	0x3e8e8	0x800500ec	mips_hi16_lo16	reachable-code	0x80058020	bss	DAT_80058020	lui+addiu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800500f0	0x3e8f0		mips26	reachable-code	0x800503cc	load	PAD_init2	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800500f8	0x3e8f8		mips26	reachable-code	0x80050110	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050100	0x3e900	0x80050104	mips_hi16_lo16	reachable-code	0x80058020	bss	DAT_80058020	lui+addiu	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80050108	0x3e908		mips26	reachable-code	0x800501ac	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050110	0x3e910		mips26	reachable-code	0x8004fa00	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8005012c	0x3e92c	0x80050130	mips_hi16_lo16	reachable-code	0x8006bd88	bss	DAT_8006bd88	lui+lw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80050140	0x3e940		mips26	reachable-code	0x8005025c	load	PAD_dr	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050148	0x3e948		mips26	reachable-code	0x80050158	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050150	0x3e950		mips26	reachable-code	0x800501dc	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050158	0x3e958	0x8005015c	mips_hi16_lo16	reachable-code	0x80058020	bss	DAT_80058020	lui+lw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80050170	0x3e970	0x80050174	mips_hi16_lo16	reachable-code	0x8006bd88	bss	DAT_8006bd88	lui+lw	v0	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x80050184	0x3e984		mips26	reachable-code	0x800502ec	load	StopPAD2	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8005018c	0x3e98c		mips26	reachable-code	0x8005019c	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050194	0x3e994		mips26	reachable-code	0x8005020c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800501ac	0x3e9ac	0x800501b0	mips_hi16_lo16	reachable-code	0x8006bd88	bss	DAT_8006bd88	lui+lw	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800501bc	0x3e9bc	0x800501c0	mips_hi16_lo16	reachable-code	0x80013e8c	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800501c4	0x3e9c4		mips26	reachable-code	0x8005032c	load	printf	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800501dc	0x3e9dc	0x800501e0	mips_hi16_lo16	reachable-code	0x8006bd88	bss	DAT_8006bd88	lui+lw	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x800501ec	0x3e9ec	0x800501f0	mips_hi16_lo16	reachable-code	0x80013eac	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800501f4	0x3e9f4		mips26	reachable-code	0x8005032c	load	printf	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8005020c	0x3ea0c	0x80050210	mips_hi16_lo16	reachable-code	0x8006bd88	bss	DAT_8006bd88	lui+lw	a1	mips-hi-lo-data-pair	candidate	scripts/kf/inventory.py:bss-pair-scan
GAME.EXE	0x8005021c	0x3ea1c	0x80050220	mips_hi16_lo16	reachable-code	0x80013ecc	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050224	0x3ea24		mips26	reachable-code	0x8005032c	load	printf	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8005052c	0x3ed2c		mips26	reachable-code	0x80052990	load	GPU_cw	jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050574	0x3ed74		mips26	reachable-code	0x800506e8	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050590	0x3ed90		mips26	reachable-code	0x800506e8	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050598	0x3ed98	0x8005059c	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800505a0	0x3eda0		mips26	reachable-code	0x8005051c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800505a8	0x3eda8	0x800505ac	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800505c4	0x3edc4	0x800505c8	mips_hi16_lo16	reachable-code	0x80057d34	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800505cc	0x3edcc		mips26	reachable-code	0x8004fa00	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800505d4	0x3edd4	0x800505d8	mips_hi16_lo16	reachable-code	0x80052458	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800505dc	0x3eddc		mips26	reachable-code	0x8004fb0c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800505e4	0x3ede4		mips26	reachable-code	0x8005064c	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x800505ec	0x3edec	0x800505f0	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050608	0x3ee08		mips26	reachable-code	0x8005064c	load		j		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050610	0x3ee10	0x80050614	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8005062c	0x3ee2c		mips26	reachable-code	0x8004fa00	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050634	0x3ee34	0x80050638	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050644	0x3ee44		mips26	reachable-code	0x8004fb0c	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x8005064c	0x3ee4c	0x80050650	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050668	0x3ee68	0x8005066c	mips_hi16_lo16	reachable-code	0x80057d38	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050680	0x3ee80	0x80050684	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800506ac	0x3eeac	0x800506b0	mips_hi16_lo16	reachable-code	0x80057d34	load		lui+sw	at	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800506b4	0x3eeb4	0x800506b8	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800506bc	0x3eebc	0x800506c0	mips_hi16_lo16	reachable-code	0x80057d38	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800506f8	0x3eef8	0x800506fc	mips_hi16_lo16	instruction-word	0x80057d28	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x8005070c	0x3ef0c	0x80050710	mips_hi16_lo16	instruction-word	0x80057d38	load		lui+lw	s0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050718	0x3ef18	0x8005071c	mips_hi16_lo16	instruction-word	0x80057d38	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050728	0x3ef28	0x8005072c	mips_hi16_lo16	instruction-word	0x80057d38	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050740	0x3ef40	0x80050744	mips_hi16_lo16	instruction-word	0x80057d28	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x8005075c	0x3ef5c	0x80050760	mips_hi16_lo16	instruction-word	0x80057d34	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050770	0x3ef70	0x80050774	mips_hi16_lo16	instruction-word	0x80057d28	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050778	0x3ef78	0x8005077c	mips_hi16_lo16	instruction-word	0x80057d38	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800507c0	0x3efc0	0x800507c4	mips_hi16_lo16	instruction-word	0x80057d30	load		lui+lw	s0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800507d0	0x3efd0	0x800507d4	mips_hi16_lo16	instruction-word	0x80057d30	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800507e0	0x3efe0	0x800507e4	mips_hi16_lo16	instruction-word	0x80057d34	load		lui+lw	a2	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800507e8	0x3efe8	0x800507ec	mips_hi16_lo16	instruction-word	0x80057d38	load		lui+lw	a3	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800507f0	0x3eff0	0x800507f4	mips_hi16_lo16	instruction-word	0x80057d2c	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800507f8	0x3eff8	0x800507fc	mips_hi16_lo16	instruction-word	0x80013eec	load		lui+addiu	a0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x8005081c	0x3f01c	0x80050820	mips_hi16_lo16	reachable-code	0x80057d34	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8005082c	0x3f02c	0x80050830	mips_hi16_lo16	reachable-code	0x80057d30	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x8005083c	0x3f03c	0x80050840	mips_hi16_lo16	instruction-word	0x80057d3c	load		lui+lw	v0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050844	0x3f044	0x80050848	mips_hi16_lo16	instruction-word	0x80057d3c	load		lui+sw	at	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x8005085c	0x3f05c	0x80050860	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050894	0x3f094	0x80050898	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800508e0	0x3f0e0	0x800508e4	mips_hi16_lo16	instruction-word	0x80013f18	load		lui+addiu	a0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800508f4	0x3f0f4		mips26	instruction-word	0x80050ac4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x80050914	0x3f114	0x80050918	mips_hi16_lo16	instruction-word	0x80057d28	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050970	0x3f170	0x80050974	mips_hi16_lo16	reachable-code	0x80013f24	load		lui+addiu	a0	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x80050978	0x3f178		mips26	reachable-code	0x80050ac4	load		jal		control-flow	candidate	investigation:relocs.tsv
GAME.EXE	0x80050980	0x3f180	0x80050984	mips_hi16_lo16	reachable-code	0x80057d28	load		lui+lw	v1	paired-reachable	candidate	investigation:relocs.tsv
GAME.EXE	0x800509d4	0x3f1d4	0x800509d8	mips_hi16_lo16	instruction-word	0x80013f30	load		lui+addiu	a0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x800509dc	0x3f1dc		mips26	instruction-word	0x80050ac4	load		jal		range-filtered	candidate	investigation:relocs.tsv
GAME.EXE	0x800509e4	0x3f1e4	0x800509e8	mips_hi16_lo16	instruction-word	0x80057d28	load		lui+lw	v1	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050a40	0x3f240	0x80050a44	mips_hi16_lo16	instruction-word	0x80013f3c	load		lui+addiu	a0	paired-pattern	candidate	investigation:relocs.tsv
GAME.EXE	0x80050a48	0x3f248		mips26	instruction-word	0x80050ac4	load		jal		range-filtered	candidate	investigation:relocs.tsv
